word,frequency
findenkennenlernen,1
jaaa,1
table,29
muscheln,9
james,23
geflößt,1
abgewartet,3
gegessenoder,1
gege,12
floß,2
jamesfluss,1
indiana,36
neutlichen,1
weiblichen,13
krefeld,6
wochenlang,4
fussbalweltmeisterschaft,2
vollgeil,1
neutralen,2
neut,1
ralen,1
vol,3
chade,8
einträgen,5
stammtisch,25
sportschuhe,8
sporthalle,13
nomalerweise,11
bbq,14
supermakt,3
patricks,1
irland,54
tutor,16
irispub,1
internationalestudenten,1
tutoren,19
changyus,1
spachwandel,1
erfurt,15
netzplatz,1
russencocktail,1
vodka,16
od,16
taiwaner,28
taiwanerin,5
ocktail,1
esinnen,1
viktor,4
raxis,1
aufheitern,4
irgendwelcher,2
doof,21
wundervolles,1
bensheim,6
karlsruhe,16
conny,3
nachteule,2
flaschen,38
sodawasser,1
sodawassergerät,3
roller,12
antonia,2
bildung,96
tadschikistan,2
äthiopien,2
haltestelle,19
heppenheim,5
anzugucken,6
verpassen,33
moralpredigt,2
klamotten,29
erdgeschoß,2
gebügelt,6
stehlen,18
nutellaglas,1
nachttische,2
mäuse,22
essbar,3
portemonnaie,7
geklaut,7
klammoten,1
unhaltbar,1
ärgern,31
verwöhnten,3
tyrann,4
ssbar,1
uro,13
klam,1
unerträglich,15
papierblatt,2
aufpasserin,1
öffnete,36
momenten,7
leichteste,1
dokumentarfilm,17
dokus,1
veoh,1
geguckt,50
ergänzt,12
übt,23
wissentschaftliche,1
testdafteilnehmerin,2
vorbereitete,6
überschätzen,1
hundertprozentig,4
hörverstehens,2
monologen,2
außerirdischen,4
planeten,31
prüfungsteilen,2
pausen,15
schnappen,3
anzureden,1
berichtete,9
magister,27
abschließen,26
erholsam,9
moikauferstraße,1
hieß,73
grafiken,19
sportunterrichtsstunden,1
sportvereinmitglieder,1
verminderte,2
ausgelacht,7
sporttreiben,2
gesünder,18
energischer,4
gefördert,24
zeile,12
entfallen,3
setzten,4
herzeninstitut,2
goetheinstitutsbibliothek,2
fingen,12
deseite,1
vorbereitungsarbeiten,1
berichtigt,6
oje,4
gletscher,8
wissenschaftliche,35
hilfsverb,5
außerirdische,4
anzusprechen,5
entspannter,5
ustauschstudentin,1
repräsentant,4
idiomatische,6
sinntragend,1
fürgegen,2
abstimmen,5
vereinigen,8
förderlich,3
gelder,8
aufgeteilt,13
verteilen,25
immaterielles,1
gehobenen,3
institutionen,11
oldschooldeutschregel,1
einschlisßlich,1
voneinander,47
miteinader,3
aupairmädchen,9
paradoxerweise,2
mädels,8
grob,18
zicke,1
unausstehlich,3
feind,17
arbeitserlaubnis,3
nebenjob,33
teoretisch,1
putzfrauen,1
staubsaugen,9
behinderten,4
kriegt,13
maximum,7
cent,47
wöllte,5
sauberes,1
gebt,42
eoretisch,1
eheschließungen,13
geborene,10
gestorbene,6
daftest,9
tabellen,5
zusammenhängenden,3
argumentieren,25
bestreiten,8
angeben,15
excel,1
überschuss,7
geborenen,11
gestorbenen,13
statistisches,8
prozesse,9
grundzahlen,3
liniendiagramm,2
anstieg,14
säuglinge,4
gleichmäßig,4
steigerung,25
angegebenen,5
dramatische,7
überschusses,2
veränderte,17
schnellerem,2
scheidungen,5
ehepaare,8
geschwister,62
paaren,3
hauptstädten,2
sankt,20
petersburg,25
unterschützt,2
paare,26
wundert,18
notwendiges,7
späteren,8
alleinziehender,1
hassender,1
menschheit,39
chriftlichen,1
neug,1
eborenen,1
formulierungen,5
sehenerkennen,2
schnellzuerst,1
vergleichbare,2
aufan,5
ziehender,1
hassende,1
tada,1
dreigeschossige,1
dreigeschossigen,1
köln,77
wiktor,4
zollbestimmungen,2
zehneuroschein,1
heft,52
momente,10
teig,26
marmelade,23
plastikflasche,1
gegoren,2
riechte,3
aufmachen,12
ausgoss,1
entleert,1
alkoholisch,1
getroffenen,3
bademantel,7
gescherzt,1
mayonnaise,10
drauf,28
yulya,2
vegetarierin,6
herausfließen,1
gießt,7
gutzumachen,4
klatsche,2
saint,5
angeruft,11
spb,2
frühlingsjacken,2
hosen,35
tegelberlin,1
winterschuhe,2
schloßpark,1
sonnenstich,4
saure,4
sonnenstiche,1
aufgetrogen,1
hirts,6
berlintegel,1
aufgetr,1
cony,3
anzusteigen,3
weinberg,8
trinkpause,2
eise,14
milchcocktails,3
weißbrötchen,3
butter,62
zuzunehmen,2
bergauf,6
hochzufahren,1
hochzusteigen,1
rötchen,2
notwendigste,3
schaundmaul,1
notwendigsten,4
ndmaul,1
überraschend,39
bedeutungsvoll,4
goetheinstitutsmitarbeiterin,1
stühle,16
nachtschichtswächter,2
goetheinstituts,8
angemacht,3
alberne,1
beantwortbar,1
exsowjetischen,1
akademische,31
bildschirmspiele,2
flauschige,4
glanzände,2
halstuch,5
licia,2
strickarbeit,1
rojekt,4
glänzendes,1
strick,1
liebesfilm,8
regisseurs,4
detlev,2
buck,4
verfilmung,5
autobiografischen,3
prüfer,4
phnom,10
penh,10
gedreht,33
szenen,15
vorgeführt,15
sreykeo,14
kambodschanerin,3
rucksacktouristen,3
kambodscha,11
discothek,3
bargirl,5
füreinander,3
hustet,5
empfindet,14
eingentlich,15
regelmässig,14
hivirus,2
hivtest,3
iherem,5
baut,27
erwartung,29
gefühe,2
menschenlichen,2
sinnvollen,4
zuschauern,11
variety,6
grande,16
award,7
filmfest,9
locarno,3
bildgestaltung,3
filmpreis,3
größtenteils,10
schriftsprachlich,4
skreykeo,1
hivpositiv,1
negati,1
bedeutungsvollen,1
din,14
waldsterben,5
schaubild,10
fürt,2
autosabgase,1
hausheizungsabgase,2
industrieabgase,4
rauer,5
abgase,30
hausheizung,3
drittene,1
unnd,1
sauren,7
heizungsabgase,1
heizungs,1
verdeutlicht,7
abgasentwicklung,1
abgasmenge,1
saurer,1
daen,1
automobilität,1
ausgabe,38
auszudrucken,1
sympathisch,20
individualverkehr,9
luftverschmutzung,19
abgasen,4
verpestet,1
hautund,2
lungkrankheiten,3
sauerregen,1
trockenheit,9
schadstoffbelastung,2
erleiden,7
alternativen,17
motorisierten,3
lösungen,12
persönliches,20
bahnenund,1
lebensumwelt,2
sauerstoff,5
nichtist,1
automobilindustrie,4
entwichkelt,2
verschmutzt,26
ökonomie,17
öie,2
kologie,2
redaktion,1
auszudr,3
cken,17
sypmpatisch,1
individualverkhers,1
erfreulich,12
unerfreulich,1
lungenkrankeiten,1
bahnen,31
entwic,3
kelt,4
verschmutz,1
anmerken,4
gruenden,3
abzubauen,8
mueden,7
suesse,8
traurigkeiten,6
selbstbewusst,14
erfuellen,20
lieblingsmusikfilme,5
umweltverschmutzung,32
riesiges,16
serh,5
alttaste,1
nummern,9
eingibst,1
vorzustellen,42
fragestellung,7
notwenigkeit,2
mordernen,2
aufzupassen,4
anschliessend,7
festhalten,20
berichte,45
altersheims,1
stattet,5
gesundheitswesen,13
trauer,45
federball,8
solcherweise,2
angehörigen,11
deutlichen,11
heimetland,1
vietnamesischen,5
vietnamesen,5
gefühlsreich,1
lebensabend,4
allerbesten,4
voteile,1
dernen,1
tland,1
gegesatz,1
bereiche,33
umweltschutz,81
altenpflegen,2
wichtigkeitenniveau,1
naturkatatrophen,1
schädlich,12
entspechende,2
massnahme,9
uweltschutz,4
gesundheitschonnung,1
mordernes,1
sechsten,10
kinderärten,1
einholen,5
rangliste,4
nötige,21
altenpflege,2
bereiches,3
gesundheitsschonung,1
einholensatz,1
habenja,1
venus,9
schweige,1
muisik,1
ermüdendem,1
ermüdenden,3
enttäuschungen,2
fremdsrachen,1
nationaluniversitaet,2
hanoi,14
spache,7
gruende,19
waelen,1
populaerte,2
fremdspache,2
zweibeliebteste,2
spechen,7
mutterspache,2
deutschbuecher,1
deutschzeitung,1
deutschfilme,5
sehenwuerdigkeiten,3
besigtigen,1
wigtigkeiten,1
eurem,13
moderem,2
verneinen,7
beruemtest,1
fremds,6
rachen,4
nationaluniversit,1
wae,2
zweits,1
ache,10
äh,20
dritthäufigsten,1
echen,5
muttersp,2
tzlich,16
vertr,7
äge,8
istdeutschbuch,1
lehrbuch,93
ilme,13
emotion,19
besi,3
sehenw,1
rdigkeiten,3
tigkeit,2
modere,1
dynamik,4
üh,9
mtest,1
sstund,1
sueße,1
ulkiges,1
lieblingsfilmmusicals,1
interessire,5
wesst,1
fragedie,2
ino,8
österreichische,14
auferwache,1
twei,9
taste,37
teils,12
szett,1
kaulitz,1
velien,1
wüschen,5
germanz,1
soooo,10
fussballspieler,7
versammulung,1
kommilitionen,1
freundemit,1
studeirt,1
reinige,7
reinig,1
comeback,5
shclechter,1
track,5
koennt,7
tschuesssss,1
goldenz,1
populare,1
komodien,1
horrorfilme,14
ratschlage,1
strassenmusikanten,4
argern,2
strassenmusik,2
storen,3
kunstler,2
musikanten,11
strassenpantomimin,1
gabriella,3
ungewonlich,1
geschm,3
straßenkünstler,3
straßenm,1
usikanten,1
eißt,3
ungewö,2
nlich,17
familienleben,14
istdenn,2
nähste,2
eheleute,2
gedult,1
gewönlich,6
erziehn,1
veile,4
familieleben,2
nähsten,5
roße,1
gedul,3
gewö,3
verliebte,18
erzieh,1
zusamen,10
ieder,3
zusa,3
mitteleuropa,21
griechenlands,10
sonnenbadenzu,1
esten,11
geschmäck,2
mürrisch,3
unoffen,1
eigenschafte,3
barbara,10
nervösen,2
unpünktlichen,2
unfreundlichen,2
exchangeorganisation,2
exchange,27
host,6
fly,15
gabi,10
accepted,7
regensburg,8
horizontewohnheim,1
horizonteinstitut,2
mia,3
sprösschen,2
ausdrucks,10
bunten,26
gelde,2
unglücke,1
kgpackung,3
mehl,22
uninteressant,9
aktuelle,36
tageb,1
tafel,34
elb,4
uninteressantodervor,1
denkensorryich,1
nichti,1
beratung,23
mainz,28
transportmitteln,1
entschuldigungexcuse,2
hierwhere,3
touristenbüro,8
touristenbürowhere,3
frankfurtwhere,4
schönthank,4
aks,2
map,7
tain,1
convinient,1
regionalbahnsbahn,1
preisstufe,1
mvg,1
pricelist,1
reservierungen,1
reservation,1
speisekarte,8
menu,4
spezialität,33
specialty,1
beer,32
inen,18
meals,1
seat,3
quittung,11
receipt,3
plattform,5
platform,5
bahnsteig,16
geheni,1
kommenhow,1
folie,4
betreuers,2
wünschest,2
betreuer,3
pldes,1
characters,21
explorer,2
unicode,1
appear,4
lebensgeschichte,4
lo,28
taipeitaiwan,1
familiemein,2
sisters,2
hausfrauthe,1
chineselehrer,1
hualienin,1
ost,44
geschichtstudent,1
englishjapanese,4
johre,1
altledig,1
kinger,1
reisenessenfern,1
siehtjapanese,1
japanschwimmenbasketball,1
spielenmusik,3
hörenlesen,1
surfen,74
sebastian,16
vetteler,1
eintag,3
hausfrau,41
chinesischlehrerin,1
hualien,19
dram,2
port,11
chlafen,4
vettel,10
ack,2
tunwie,1
personliche,2
assistentin,12
kunstlerin,5
skizzenbuch,2
nliche,3
uebungen,13
videopodcasts,2
thankyou,4
imogen,2
romsey,9
ursprunglich,5
devin,4
frech,21
intelegent,1
tanten,21
judy,3
natalie,3
robyn,5
lieblingstante,1
zeimlich,4
grune,2
jungeren,5
fussball,91
glucklichweise,1
schlittschuh,4
cambridge,29
politolgie,2
urspr,1
nglich,2
intel,3
li,62
gent,1
strandes,5
egland,1
cousinen,15
ideas,14
gland,1
jü,1
ngeren,3
funfzehn,7
southampton,2
anstregend,9
grien,1
streitlustig,2
öde,11
weiche,19
geffält,3
ägerlich,2
befruendet,1
liebenswürdig,5
humorvoll,25
unserm,7
ignoriert,16
nfzehn,4
streitsüchtig,2
istböse,1
kleide,3
kuscheltiere,1
villeicht,36
befr,2
ndet,3
chwester,8
japanischekurs,2
fleissig,71
gau,3
unwägbarkeiten,1
abzusichern,2
atomaren,1
gaus,1
supergaus,1
unkalkulierbar,1
branche,16
aufdann,3
kaffeeweil,2
aroma,3
anziehend,7
gahe,3
vorbreiten,2
vorletzten,11
gefragthast,1
reiflich,2
fitnessstudio,40
vorletzte,12
ragte,3
englischschon,1
schrecklish,1
lerned,2
mustnt,4
ability,13
schreckli,1
rned,2
aybe,1
skills,9
proverb,3
walls,4
ears,3
extremely,4
ieses,13
wheter,2
bigger,6
müllers,2
taschentuch,27
mixtur,4
versteckten,4
zärtlichkeit,11
hertas,5
treppenstufe,1
wörterbüchern,1
versteckte,13
taschentuchs,3
universell,2
schnupfen,14
nasebluten,1
verletzte,21
ellbogen,1
draufbeißen,1
unterdrücken,7
treppenwitz,1
mittagspausen,1
spitzel,1
schützte,5
kinn,10
wegrand,1
deckte,5
totenruhe,1
leblosen,1
oskar,22
pastior,1
trost,7
messband,1
hinfälligkeit,1
maß,12
umarmte,9
bettler,18
verlorenes,1
doppelsohn,1
doppelmutter,1
kommentiert,3
nazi,17
todesfoto,1
kindertaschentuch,1
vierecks,1
matz,3
bizarre,6
nazis,12
akkordeon,3
komponieren,11
federico,3
itarre,5
sprachaustauch,2
atomkraftwerk,47
einzugehen,6
storm,17
geschmuzt,1
windkraftenergie,1
geothemalenergien,2
japen,4
restrisiko,1
atomkratwerk,2
iherer,4
gefaßten,1
schmuzt,1
isiko,1
hu,24
hondras,2
chinesish,1
traumberuf,27
hinesis,1
hlehrer,1
japanerinmannschaft,1
nadeshiko,1
krasse,3
siegen,21
fußballspierin,1
japanerinnen,27
nadeschiko,3
krass,8
ahich,1
übrigenswie,4
schwüles,1
hoffemorgen,1
weltgeschichte,15
eltgeschichte,1
vlt,2
oberschülerin,3
fußreflexzonenassage,1
personenbesser,1
fußreflexzonen,1
assage,1
jobjobjob,1
aberheute,1
nintendo,11
dragon,17
quest,11
dannarbeiten,1
psp,9
kroketten,12
koroketten,1
übrigwnsdie,1
roketten,1
zuerstich,1
mami,2
deutschlend,3
lernenmusik,1
hörenund,1
lieblingswort,4
isr,10
deutschl,1
harry,142
potter,89
heiligtümer,5
gloße,1
zaubereien,2
großertig,1
todes,22
jobhabe,1
käsekuchen,25
käses,2
glücklichwenn,2
käseeiskäsekuchenein,1
guuuuut,1
käseeis,1
uuuuut,1
oktoberfest,60
schulegehe,1
weißwurstcurrywurstund,1
sauerkraut,18
tokyozumindest,1
currywurst,16
dulles,2
mcallen,5
san,50
marcos,4
erinnerrungen,2
strümpfen,4
schnapps,1
eierflip,4
snowboarden,6
sf,10
dtexas,1
erinne,11
rungen,6
schna,2
ckkam,1
südtexas,1
weihnachtsabend,7
schnaps,4
snowgeboardet,1
silvesterfete,1
harrisonburg,1
fete,2
nowboard,2
ruhigen,23
lauten,26
schreckenschrei,1
daniela,6
danielas,1
schrien,3
tiris,1
aufgerollten,2
beate,11
ecke,75
iris,4
verfehlte,2
huschte,4
türspalt,2
schliefen,10
tein,5
schrie,25
warnen,12
mausloch,3
rebecca,9
nasse,5
papiertaschentücher,2
verstopfte,1
tals,4
aufstanden,5
hoffungen,1
zerfetzt,3
erwischen,9
tspäter,1
dachten,36
teines,1
seuftze,1
mäusefängerin,1
erschlagen,2
entdeckten,4
verwiesen,2
explizit,9
seuf,1
mäusefänger,1
unegwöhnlicher,1
kleingeld,4
geschaeftsmann,7
dankbare,3
wusch,20
schmutzige,20
geschaeftsmannes,3
arrogante,3
schmutziger,3
teuren,9
schlammige,2
pfuetze,2
unmoeglich,22
entschloss,11
meiden,6
stolze,4
sterilen,2
steril,1
geschaeftlichen,2
umgangsformen,3
einsame,10
privateleben,2
goldfisch,4
wasserglass,2
dekorationen,5
gebaeude,18
unpersoenlichen,2
spieglen,3
fensterscheiben,2
teures,4
markschein,1
angebotene,3
steriles,1
schroffen,1
einsames,1
einsamer,6
weströmischen,3
internen,4
ulius,3
nepos,4
verjagte,2
militärmeister,2
orestes,2
herrschaft,24
romulus,3
augustus,3
ravenna,2
eroberte,2
odoaker,8
derzeitige,4
abzudanken,1
herrscher,5
italiens,8
pakte,2
westgoten,4
franken,14
kämpfte,18
byzantinischen,5
zenon,3
ostgoten,5
ostgotischen,2
theoderich,3
apenninenhalbinsel,2
besiegt,11
ostgotische,1
königreich,8
etabliert,9
gotischen,8
fränkischen,9
interne,7
einverleibt,1
fränkisches,2
bevölkerte,2
erweitert,19
namentlich,6
chlodwig,4
dynastie,5
merowinger,4
militärführer,2
gallien,2
besiegte,5
eroberung,4
galliens,2
vereiningung,1
erweiterte,16
westeuropas,2
umzufassen,1
vertragen,19
fränkische,4
fraktionen,5
martell,2
besiegen,13
karolingischen,1
glorreiche,1
vereini,1
markierten,3
umfassen,8
vertrugen,1
geschichtverständnis,1
gänzlich,12
aufschlussreich,4
ostgermanische,2
goten,2
alemannen,2
langobarden,2
burgunden,2
sachsen,13
thüringer,4
vandalen,2
friesen,1
begannen,19
besiedeln,1
iulius,2
gallischen,2
sueben,2
begegnete,13
stamm,29
commentarii,2
gallico,2
tacitus,5
germania,2
germanen,20
monogamisch,1
loyal,3
zerfallender,1
barbarisch,3
verlauf,34
schlachten,10
teutoburger,7
überfiel,3
arminius,24
cherusker,12
hinterhalt,3
legionen,14
publius,6
quinctilius,3
varus,8
anzugreifen,12
eroberungsversuche,2
friesenyou,1
reads,4
richtigere,1
geläufigere,2
inspirierte,6
bewegte,16
monogam,2
zerfallende,1
zerfallenden,1
ömischen,1
cheruskern,1
ermanische,1
griffen,9
imhotep,23
imhoteps,11
bewahrt,8
stufenpyramide,8
sakkara,5
djosers,3
prächtigen,6
projiziert,5
fasste,14
pavillons,2
foyers,2
korridore,2
historiker,11
pyramide,7
fußboden,26
djoser,12
pharaonen,1
mastabas,2
rechteckigen,1
grabbauten,1
aufeinander,17
gestapelt,4
baumaschine,2
bauwesens,3
enzyklopädie,6
handwerkszeug,2
konstruktionen,8
ägyptischen,15
edfu,2
ptolemaios,2
errichtet,9
anleitungen,2
tempelaufbau,2
hohepriester,3
ptah,4
fußb,1
mauern,14
baumaschinen,1
enzyklopädien,1
handwerkszeuge,1
schindlers,7
schindler,12
juden,24
bewahren,18
ark,8
keneally,3
gefilmt,18
hauptcharakter,11
essgeschirr,5
wehrmacht,4
finanzieller,5
erzielen,16
arbeitskraft,9
puren,3
arbiträren,1
unmenschlichkeit,4
besetzten,7
vernichtungslager,2
geschäftspartner,3
itzhak,3
bestach,4
ssoffiziere,3
auschwitz,5
mähren,4
floh,35
kriegsverbrecher,3
zwangsarbeiter,3
verhaften,2
nachkommen,14
finsteren,3
gefilmtbesser,1
arbeitskr,1
würdewollte,1
ausmaß,8
willkürlichen,3
nationalsozialisten,1
besserschöner,1
bestreben,3
jener,31
innach,2
verhafte,1
verhaftet,31
welttierschutztag,2
mitzuhelfen,2
tiermisshandlung,1
verhüten,2
quälerei,3
tierquälerei,4
verhinderung,5
beizutragen,8
slawische,17
epos,4
slovansk,2
epopej,2
gemäldezyklus,2
alfons,3
mucha,4
slawischer,1
gemälden,3
anstrengung,25
prager,12
versteckt,35
nationalistisch,2
moravsk,1
krumlov,2
athos,1
griechischen,19
slawisch,1
symbolisch,5
reinheit,2
fragwürdige,5
konzepte,9
bemühte,3
ägypten,72
pyramiden,8
pharao,14
immutef,2
liemhotep,2
überliefert,6
beleg,8
jahrhunderts,56
ägyptologen,1
mythische,1
mächtigsten,3
ägyptens,1
isis,5
thoth,1
legendären,5
religionsfiguren,1
oberzimmermann,3
sterblicher,5
himmlischer,1
göttern,7
völkern,4
geloben,3
antiken,12
gottheit,6
frühchristen,2
beteten,3
prinzen,18
friedens,7
mächtige,10
himmlische,3
mächtigen,10
himmlischen,3
gelob,1
geistes,14
wissenskraft,1
unsterblichkeit,3
sichterte,1
wirkliches,6
legenden,16
vorstadt,9
memphis,4
epiphi,1
hinweisen,14
netjerichet,2
nachgewiesen,7
kanofer,2
baumeistern,2
jahrtausendelang,2
dareios,2
existierten,2
khereduankh,2
halbgöttin,2
verkündet,5
preisen,10
göttlichen,2
dementsprechend,7
göttin,37
sechmet,2
gemahlin,2
ptahs,5
hofe,5
bekanntesten,24
oberpriester,3
magier,3
göttliche,3
magische,13
oberägypten,1
administrator,1
heliopolis,1
hauptarchitekt,1
hauptzimmermann,1
hauptbildhauer,1
gruft,4
verborgen,4
geisteskraft,4
erte,4
einschloss,2
erbte,1
riesige,38
kirchenstaat,2
lombarden,2
startete,8
kampagnen,6
angelegt,8
bayern,72
christianisieren,2
mühseligen,2
awaren,2
christlichen,8
wiederhersteller,2
ruhms,2
krönte,3
meinungsverschiedenheiten,3
morgenländische,2
schisma,2
karolingische,2
analphabetismus,2
klerus,2
gelehrte,2
wissendurstiger,1
astronomie,13
volkslieder,4
alkuin,2
lehrplan,2
kopierung,2
genaueren,3
lateinischen,21
bibelexemplare,2
schreibweise,17
minuskel,1
großschrift,2
interpunktionszeichen,2
halbjahrhundert,2
niederlande,49
switzerland,11
gebiete,34
enkeln,3
feldzügen,3
feldzüge,1
uncertain,2
würdigte,1
retter,10
vergrößerte,1
vorherrschenden,1
regierungs,3
aufgebrachtempört,1
durstiger,1
mönche,19
dankgenitiv,1
erhaltenbesser,1
halbes,44
dauernden,3
reichs,3
grammarrelated,1
erlöser,1
leipziger,21
unvergesslich,11
serbien,28
schwerpunktland,1
serbische,5
serbischen,1
messestand,3
lesungen,5
buchmessen,2
niederen,2
straßenbahne,2
messegelände,2
einsteigen,31
besuchern,5
hallen,7
verlage,8
neuesten,11
ausgaben,54
nationalbibliothek,1
lesesaal,5
veröffenlicht,2
fremdsprachigen,2
irgendeines,4
zahllosen,4
zahllose,7
shipping,1
issues,4
currently,9
returned,8
renate,2
schickte,25
adressen,7
zoll,12
rueckerstattung,2
mailing,10
zurueckgegeben,3
erstattet,6
reply,6
confusion,4
accidentally,3
addresses,2
received,13
stopped,4
customs,1
relieved,1
apply,12
refund,1
saves,1
reimburse,1
value,1
zugeschickt,1
zurückerstattet,1
altund,1
learnen,12
micr,2
differently,2
belebt,8
lippen,41
anonymerautor,1
ahhh,17
pangpang,1
prinz,65
realfisch,1
anonymer,1
helloy,1
olesya,5
jahrenseit,2
xavier,10
naidoo,1
lyrics,4
babelfish,2
native,32
correctincorrect,1
translations,10
sangst,2
lighter,2
steinig,3
stony,3
vielem,9
offers,3
instant,5
dear,16
segnen,3
aufbraust,1
upbrews,2
steiniger,1
translates,5
tread,1
kick,14
churns,1
dreams,11
träumt,24
sashiburi,1
login,2
hehehe,10
australientag,1
lunar,6
duh,1
eheh,1
hingen,6
landmarkierungsfahne,2
australians,1
hung,4
flag,3
australian,18
barbecues,2
landesfahne,1
allemandes,1
tlchargent,1
aufstellungsorten,2
omg,8
joanna,3
wang,13
introduced,9
taiwanesisch,7
share,19
taiwanese,9
singer,16
lyriken,2
behoben,2
httpauyoutubecomwatchvhxxjvkpae,1
giving,11
erhielten,8
fehlte,18
weggingen,2
ziellinie,4
minds,7
versprechungen,3
promises,5
vertraulich,6
lips,1
umgibt,5
silence,6
surrounds,1
everywhere,5
within,10
wärme,32
warmth,1
liedtext,17
tirgendwann,1
wegginst,1
ändere,12
anfangenbeginnen,1
angesicht,17
wohnorte,3
ely,8
bewohner,48
markenzeichen,3
eindrucksvoll,10
unglücklichweiser,1
kneipen,5
uzw,6
griechen,10
englands,5
lände,11
erforschen,11
ballet,8
puntsch,1
weihnactsmärkte,1
istwäre,2
eink,4
pun,2
weihnac,1
tsmärkte,1
gleiches,10
volkshochschulen,7
arbeiterschaft,3
kaoshiung,3
schrechlich,6
kochkurs,2
teilgonommen,1
lieblingsgericht,6
stinky,4
güter,4
restaurent,2
teilg,1
kaohisung,2
spainischkurs,1
wenzao,12
spainish,2
vereinstalten,1
hoff,10
huang,14
nischkurs,1
nish,1
vergleichst,1
warder,1
warden,10
erschwert,5
freure,3
läste,1
hesih,2
nee,8
brauchbar,1
guts,1
brauchbaren,1
ingo,3
glaue,2
getestet,18
deutschlesen,3
glau,3
traumman,3
extreme,12
bodybuilding,2
bescheiden,20
idealmann,2
fantasie,29
verrüchte,1
odybuild,1
bescheidenheit,7
verrüc,1
harakter,1
eburtstag,2
efühl,8
juliane,1
gefrert,1
rechtig,1
helm,15
geliehen,19
schutzkleidung,4
schutzen,10
skaten,11
popülar,2
treibst,5
lieblinsfreizeitbeschätigung,1
gefre,1
chtig,3
fahrradhelm,1
radfahren,25
lieblin,1
sfreizeitbeschä,1
tigung,1
title,27
wegbewegt,1
aufgemacht,24
lehrein,3
hausegehen,1
leherin,18
süssigkeiten,7
schulkind,2
leh,13
ezum,1
daüber,13
habit,3
sparens,3
sterbt,4
rights,4
everyone,59
education,19
centers,3
arised,1
essential,1
srengthen,1
democratic,1
worker,6
sitouation,1
higher,8
midtermexam,1
jessie,3
schulterlange,2
jeans,47
oberteile,1
jeanssucht,2
röcken,1
schwimmst,4
strande,2
asl,4
rettungsschwimmer,2
flagge,14
venig,1
befeuchten,3
gebl,1
ohnehin,22
begonnnen,1
gehisst,4
gewagt,7
zo,1
bleibst,13
wißt,4
müßt,3
uto,8
anschlüsse,1
wurdest,10
versprecher,4
verspreche,22
lea,3
zuzammen,8
sehst,2
froiz,1
suppen,4
platten,5
esst,2
algarve,3
geprüft,8
halbwegs,5
nocheinmal,4
umkehren,1
einigermaßen,24
oktag,3
cincinnati,2
höfbräuhaus,2
spaz,3
habten,3
cincinatti,3
drie,4
redscubs,1
brunnen,18
vatti,2
entscheidungsprozesse,2
ratifizierte,2
lissabon,12
repräsentieren,11
bürgerinitative,2
mitgliedsstaaten,9
politikvorschläge,2
herbeiführen,2
entscheidungsprozess,4
direkter,10
steigende,14
nichtstaatliche,2
bürgervertretung,2
ausgedehnte,1
qualifizierter,5
abweichung,11
einzelner,4
nationalstaaten,2
aufdeutet,1
bürgern,16
repräsentierenden,1
einleiten,2
gewährt,5
irekter,1
qualifizierterte,1
entscheidungsfindung,2
souveränität,3
anzes,1
audeutet,1
verschachtelt,1
japanerlebt,1
tsunamis,8
earthquakes,1
smile,8
photos,31
