ID,sentence,start_index,end_index,word,total_native,total_non_native,native_complex,non_native_complex,complex_binary,complex_probabilistic,split,count,synonyms,wikipedia_freq,learners_freq,subtitles_freq,news_freq,syllables,length,vowels,pos
306996CF6WL3KQ40THEY7OUVMY4B1L,"En su término municipal presenta otro núcleo urbano conocido como San Román del Valle, en el que destaca el convento de Nuestra Señora del Valle, construcción gótica iniciada en el siglo XV del que se conserva una notable fachada barroca y en la que se hallaba originalmente el artesonado que actualmente decora la Torre del Caracol del Parador de Benavente.",128,134,señora,10,0,0,0,0,0.0,['Señora'],1,1,34924,132,10172,606,3,6,3,4
306996CF6WL3KQ40THEY7OUVMY4B1L,"En su término municipal presenta otro núcleo urbano conocido como San Román del Valle, en el que destaca el convento de Nuestra Señora del Valle, construcción gótica iniciada en el siglo XV del que se conserva una notable fachada barroca y en la que se hallaba originalmente el artesonado que actualmente decora la Torre del Caracol del Parador de Benavente.",146,158,construcción,10,0,0,0,0,0.0,['construcción'],1,6,124214,104,646,2693,3,12,4,4
306996CF6WL3KQ40THEY7OUVMY4B1L,"En su término municipal presenta otro núcleo urbano conocido como San Román del Valle, en el que destaca el convento de Nuestra Señora del Valle, construcción gótica iniciada en el siglo XV del que se conserva una notable fachada barroca y en la que se hallaba originalmente el artesonado que actualmente decora la Torre del Caracol del Parador de Benavente.",166,174,iniciada,10,0,0,0,0,0.0,['iniciada'],1,0,6449,6,51,179,3,8,5,0
306996CF6WL3KQ40THEY7OUVMY4B1L,"En su término municipal presenta otro núcleo urbano conocido como San Román del Valle, en el que destaca el convento de Nuestra Señora del Valle, construcción gótica iniciada en el siglo XV del que se conserva una notable fachada barroca y en la que se hallaba originalmente el artesonado que actualmente decora la Torre del Caracol del Parador de Benavente.",201,209,conserva,10,0,0,0,0,0.0,['conserva'],1,0,23822,39,153,134,3,8,3,6
306996CF6WL3KQ40THEY7OUVMY4B1L,"En su término municipal presenta otro núcleo urbano conocido como San Román del Valle, en el que destaca el convento de Nuestra Señora del Valle, construcción gótica iniciada en el siglo XV del que se conserva una notable fachada barroca y en la que se hallaba originalmente el artesonado que actualmente decora la Torre del Caracol del Parador de Benavente.",214,221,notable,10,0,0,0,0,0.0,['notable'],1,5,23861,13,199,354,3,7,3,0
306996CF6WL3KQ40THEY7OUVMY4B1L,"En su término municipal presenta otro núcleo urbano conocido como San Román del Valle, en el que destaca el convento de Nuestra Señora del Valle, construcción gótica iniciada en el siglo XV del que se conserva una notable fachada barroca y en la que se hallaba originalmente el artesonado que actualmente decora la Torre del Caracol del Parador de Benavente.",222,229,fachada,10,0,0,0,0,0.0,['fachada'],1,3,27473,10,158,190,3,7,3,0
306996CF6WL3KQ40THEY7OUVMY4B1L,"En su término municipal presenta otro núcleo urbano conocido como San Román del Valle, en el que destaca el convento de Nuestra Señora del Valle, construcción gótica iniciada en el siglo XV del que se conserva una notable fachada barroca y en la que se hallaba originalmente el artesonado que actualmente decora la Torre del Caracol del Parador de Benavente.",230,237,barroca,10,0,1,0,1,0.1,['barroca'],1,0,4562,1,6,7,3,7,3,7
306996CF6WL3KQ40THEY7OUVMY4B1L,"En su término municipal presenta otro núcleo urbano conocido como San Román del Valle, en el que destaca el convento de Nuestra Señora del Valle, construcción gótica iniciada en el siglo XV del que se conserva una notable fachada barroca y en la que se hallaba originalmente el artesonado que actualmente decora la Torre del Caracol del Parador de Benavente.",261,274,originalmente,10,0,1,0,1,0.1,['originalmente'],1,0,46623,57,181,212,5,13,6,1
306996CF6WL3KQ40THEY7OUVMY4B1L,"En su término municipal presenta otro núcleo urbano conocido como San Román del Valle, en el que destaca el convento de Nuestra Señora del Valle, construcción gótica iniciada en el siglo XV del que se conserva una notable fachada barroca y en la que se hallaba originalmente el artesonado que actualmente decora la Torre del Caracol del Parador de Benavente.",253,260,hallaba,10,0,0,0,0,0.0,['hallaba'],1,0,7048,3,21,74,3,7,3,2
306996CF6WL3KQ40THEY7OUVMY4B1L,"En su término municipal presenta otro núcleo urbano conocido como San Román del Valle, en el que destaca el convento de Nuestra Señora del Valle, construcción gótica iniciada en el siglo XV del que se conserva una notable fachada barroca y en la que se hallaba originalmente el artesonado que actualmente decora la Torre del Caracol del Parador de Benavente.",278,288,artesonado,10,0,9,0,1,0.9,['artesonado'],1,0,894,0,0,1,5,10,5,0
306996CF6WL3KQ40THEY7OUVMY4B1L,"En su término municipal presenta otro núcleo urbano conocido como San Román del Valle, en el que destaca el convento de Nuestra Señora del Valle, construcción gótica iniciada en el siglo XV del que se conserva una notable fachada barroca y en la que se hallaba originalmente el artesonado que actualmente decora la Torre del Caracol del Parador de Benavente.",305,311,decora,10,0,1,0,1,0.1,['decora'],1,0,625,10,20,6,3,6,3,4
306996CF6WL3KQ40THEY7OUVMY4B1L,"En su término municipal presenta otro núcleo urbano conocido como San Román del Valle, en el que destaca el convento de Nuestra Señora del Valle, construcción gótica iniciada en el siglo XV del que se conserva una notable fachada barroca y en la que se hallaba originalmente el artesonado que actualmente decora la Torre del Caracol del Parador de Benavente.",315,320,torre,10,0,0,0,0,0.0,['Torre'],1,4,60436,133,905,314,2,5,2,7
306996CF6WL3KQ40THEY7OUVMY4B1L,"En su término municipal presenta otro núcleo urbano conocido como San Román del Valle, en el que destaca el convento de Nuestra Señora del Valle, construcción gótica iniciada en el siglo XV del que se conserva una notable fachada barroca y en la que se hallaba originalmente el artesonado que actualmente decora la Torre del Caracol del Parador de Benavente.",325,332,caracol,10,0,0,0,0,0.0,['Caracol'],1,0,4530,4,99,86,3,7,3,6
306996CF6WL3KQ40THEY7OUVMY4B1L,"En su término municipal presenta otro núcleo urbano conocido como San Román del Valle, en el que destaca el convento de Nuestra Señora del Valle, construcción gótica iniciada en el siglo XV del que se conserva una notable fachada barroca y en la que se hallaba originalmente el artesonado que actualmente decora la Torre del Caracol del Parador de Benavente.",337,344,parador,10,0,0,0,0,0.0,['Parador'],1,0,858,29,0,29,3,7,3,4
306996CF6WL3KQ40THEY7OUVMY4B1L,"En su término municipal presenta otro núcleo urbano conocido como San Román del Valle, en el que destaca el convento de Nuestra Señora del Valle, construcción gótica iniciada en el siglo XV del que se conserva una notable fachada barroca y en la que se hallaba originalmente el artesonado que actualmente decora la Torre del Caracol del Parador de Benavente.",348,357,benavente,10,0,1,0,1,0.1,['Benavente'],1,0,2944,0,2,25,3,9,4,1
306996CF6WL3KQ40THEY7OUVMY4B1L,"Parece tratarse de una ""kunya"" (tipología de nombre personal islámico) con partícula de filiación paterna: ""abu-"", ""ab-"", 'padre'.",24,29,kunya,10,0,3,0,1,0.3,['kunya'],1,0,52,0,0,0,2,5,2,6
306996CF6WL3KQ40THEY7OUVMY4B1L,"Parece tratarse de una ""kunya"" (tipología de nombre personal islámico) con partícula de filiación paterna: ""abu-"", ""ab-"", 'padre'.",0,6,parece,10,0,0,0,0,0.0,['Parece'],1,0,127829,2144,37122,4129,3,6,3,7
306996CF6WL3KQ40THEY7OUVMY4B1L,"Parece tratarse de una ""kunya"" (tipología de nombre personal islámico) con partícula de filiación paterna: ""abu-"", ""ab-"", 'padre'.",7,15,tratar,10,0,0,0,0,0.0,['tratar'],1,9,24079,285,2853,1868,2,6,2,7
306996CF6WL3KQ40THEY7OUVMY4B1L,"Parece tratarse de una ""kunya"" (tipología de nombre personal islámico) con partícula de filiación paterna: ""abu-"", ""ab-"", 'padre'.",32,41,tipología,10,0,4,0,1,0.4,['tipología'],1,0,2617,0,2,29,4,9,5,4
306996CF6WL3KQ40THEY7OUVMY4B1L,"Parece tratarse de una ""kunya"" (tipología de nombre personal islámico) con partícula de filiación paterna: ""abu-"", ""ab-"", 'padre'.",61,69,islámico,10,0,2,0,1,0.2,['islámico'],1,2,6674,1,29,68,4,8,4,0
306996CF6WL3KQ40THEY7OUVMY4B1L,"Parece tratarse de una ""kunya"" (tipología de nombre personal islámico) con partícula de filiación paterna: ""abu-"", ""ab-"", 'padre'.",52,60,personal,10,0,0,0,0,0.0,['personal'],1,9,74114,197,4867,9093,3,8,3,0
306996CF6WL3KQ40THEY7OUVMY4B1L,"Parece tratarse de una ""kunya"" (tipología de nombre personal islámico) con partícula de filiación paterna: ""abu-"", ""ab-"", 'padre'.",75,84,partícula,10,0,0,0,0,0.0,['partícula'],1,3,4502,6,52,23,3,9,4,7
306996CF6WL3KQ40THEY7OUVMY4B1L,"Parece tratarse de una ""kunya"" (tipología de nombre personal islámico) con partícula de filiación paterna: ""abu-"", ""ab-"", 'padre'.",88,97,filiación,10,0,3,0,1,0.3,['filiación'],1,0,1708,1,6,37,3,9,5,4
306996CF6WL3KQ40THEY7OUVMY4B1L,"Parece tratarse de una ""kunya"" (tipología de nombre personal islámico) con partícula de filiación paterna: ""abu-"", ""ab-"", 'padre'.",98,105,paterna,10,0,0,0,0,0.0,['paterna'],1,0,3905,9,61,36,3,7,3,0
306996CF6WL3KQ40THEY7OUVMY4B1L,"Parece tratarse de una ""kunya"" (tipología de nombre personal islámico) con partícula de filiación paterna: ""abu-"", ""ab-"", 'padre'.",108,111,abu,10,0,0,0,0,0.0,['abu'],1,0,6353,8,0,70,1,3,2,6
306996CF6WL3KQ40THEY7OUVMY4B1L,"Parece tratarse de una ""kunya"" (tipología de nombre personal islámico) con partícula de filiación paterna: ""abu-"", ""ab-"", 'padre'.",116,118,ab,10,0,0,0,0,0.0,['ab'],1,0,7259,33,0,12,1,2,1,6
306996CF6WL3KQ40THEY7OUVMY4B1L,"Así pues, se trataría del sobrenombre Ab(u) Lazaro, donde Lazarus es la forma latina del nombre personal bíblico Elazar 'Dios ayudó'.",26,37,sobrenombre,10,0,4,0,1,0.4,['sobrenombre'],1,2,3874,6,84,18,4,11,4,4
306996CF6WL3KQ40THEY7OUVMY4B1L,"Así pues, se trataría del sobrenombre Ab(u) Lazaro, donde Lazarus es la forma latina del nombre personal bíblico Elazar 'Dios ayudó'.",0,3,así,10,0,0,0,0,0.0,['Así'],1,0,497927,4049,102403,15405,1,3,2,6
306996CF6WL3KQ40THEY7OUVMY4B1L,"Así pues, se trataría del sobrenombre Ab(u) Lazaro, donde Lazarus es la forma latina del nombre personal bíblico Elazar 'Dios ayudó'.",13,21,trataría,10,0,0,0,0,0.0,['trataría'],1,0,1635,2,118,125,3,8,4,7
306996CF6WL3KQ40THEY7OUVMY4B1L,"Así pues, se trataría del sobrenombre Ab(u) Lazaro, donde Lazarus es la forma latina del nombre personal bíblico Elazar 'Dios ayudó'.",58,65,lazarus,10,0,1,0,1,0.1,['Lazarus'],1,0,462,0,0,5,3,7,3,2
306996CF6WL3KQ40THEY7OUVMY4B1L,"Así pues, se trataría del sobrenombre Ab(u) Lazaro, donde Lazarus es la forma latina del nombre personal bíblico Elazar 'Dios ayudó'.",44,50,lazaro,10,0,0,0,0,0.0,['Lazaro'],1,0,231,0,0,4,3,6,3,4
306996CF6WL3KQ40THEY7OUVMY4B1L,"Así pues, se trataría del sobrenombre Ab(u) Lazaro, donde Lazarus es la forma latina del nombre personal bíblico Elazar 'Dios ayudó'.",78,84,latina,10,0,1,0,1,0.1,['latina'],1,0,30041,230,106,1365,3,6,3,4
306996CF6WL3KQ40THEY7OUVMY4B1L,"Así pues, se trataría del sobrenombre Ab(u) Lazaro, donde Lazarus es la forma latina del nombre personal bíblico Elazar 'Dios ayudó'.",72,77,forma,10,0,0,0,0,0.0,['forma'],1,11,401354,887,14556,14034,2,5,2,7
306996CF6WL3KQ40THEY7OUVMY4B1L,"Así pues, se trataría del sobrenombre Ab(u) Lazaro, donde Lazarus es la forma latina del nombre personal bíblico Elazar 'Dios ayudó'.",105,112,bíblico,10,0,2,0,1,0.2,['bíblico'],1,2,2593,0,81,19,3,7,3,4
306996CF6WL3KQ40THEY7OUVMY4B1L,"Así pues, se trataría del sobrenombre Ab(u) Lazaro, donde Lazarus es la forma latina del nombre personal bíblico Elazar 'Dios ayudó'.",113,119,elazar,10,0,0,0,0,0.0,['Elazar'],1,0,44,0,0,1,2,6,3,7
306996CF6WL3KQ40THEY7OUVMY4B1L,"Así pues, se trataría del sobrenombre Ab(u) Lazaro, donde Lazarus es la forma latina del nombre personal bíblico Elazar 'Dios ayudó'.",126,131,ayudó,10,0,0,0,0,0.0,['ayudó'],1,0,15891,90,1208,365,2,5,3,7
306996CF6WL3KQ40THEY7OUVMY4B1L,Este último nombre es de antiguo arraigo en la península.,33,40,arraigo,10,0,5,0,1,0.5,['arraigo'],1,1,1262,0,0,75,2,7,4,3
306996CF6WL3KQ40THEY7OUVMY4B1L,Este último nombre es de antiguo arraigo en la península.,47,56,península,10,0,0,0,0,0.0,['península'],1,1,35587,26,53,192,4,9,4,7
306996CF6WL3KQ40THEY7OUVMY4B1L,La combinación de un término de filiación islámico con un nombre hebreo o cristiano no es inhabitual en contexto mozárabe.,3,14,combinación,10,0,0,0,0,0.0,['combinación'],1,9,17245,35,675,383,4,11,5,4
306996CF6WL3KQ40THEY7OUVMY4B1L,La combinación de un término de filiación islámico con un nombre hebreo o cristiano no es inhabitual en contexto mozárabe.,90,100,inhabitual,10,0,5,0,1,0.5,['inhabitual'],1,0,75,0,0,4,3,10,5,1
306996CF6WL3KQ40THEY7OUVMY4B1L,La combinación de un término de filiación islámico con un nombre hebreo o cristiano no es inhabitual en contexto mozárabe.,65,71,hebreo,10,0,0,0,0,0.0,['hebreo'],1,0,6138,24,116,16,2,6,3,4
306996CF6WL3KQ40THEY7OUVMY4B1L,La combinación de un término de filiación islámico con un nombre hebreo o cristiano no es inhabitual en contexto mozárabe.,74,83,cristiano,10,0,0,0,0,0.0,['cristiano'],1,3,15825,42,348,293,3,9,4,4
306996CF6WL3KQ40THEY7OUVMY4B1L,La combinación de un término de filiación islámico con un nombre hebreo o cristiano no es inhabitual en contexto mozárabe.,104,112,contexto,10,0,0,0,0,0.0,['contexto'],1,2,28940,118,229,2539,3,8,3,4
306996CF6WL3KQ40THEY7OUVMY4B1L,La combinación de un término de filiación islámico con un nombre hebreo o cristiano no es inhabitual en contexto mozárabe.,113,121,mozárabe,10,0,5,0,1,0.5,['mozárabe'],1,0,1270,2,0,3,4,8,4,7
3M7OI89LVYPH1HX3DNMAD4RUCUK6CL,Se denomina erosión remontante al proceso de expansión de una cuenca hidrográfica mediante la erosión o incisión fluvial en la parte alta de sus ríos o barrancos.,12,19,erosión,10,0,2,0,1,0.2,['erosión'],1,3,4892,3,25,65,2,7,4,4
3M7OI89LVYPH1HX3DNMAD4RUCUK6CL,Se denomina erosión remontante al proceso de expansión de una cuenca hidrográfica mediante la erosión o incisión fluvial en la parte alta de sus ríos o barrancos.,3,11,denomina,10,0,0,0,0,0.0,['denomina'],1,0,21046,4,41,119,4,8,4,4
3M7OI89LVYPH1HX3DNMAD4RUCUK6CL,Se denomina erosión remontante al proceso de expansión de una cuenca hidrográfica mediante la erosión o incisión fluvial en la parte alta de sus ríos o barrancos.,20,30,remontante,10,0,1,0,1,0.1,['remontante'],1,0,34,0,0,0,4,10,4,1
3M7OI89LVYPH1HX3DNMAD4RUCUK6CL,Se denomina erosión remontante al proceso de expansión de una cuenca hidrográfica mediante la erosión o incisión fluvial en la parte alta de sus ríos o barrancos.,45,54,expansión,10,0,4,0,1,0.4,['expansión'],1,1,24884,17,124,965,3,9,4,4
3M7OI89LVYPH1HX3DNMAD4RUCUK6CL,Se denomina erosión remontante al proceso de expansión de una cuenca hidrográfica mediante la erosión o incisión fluvial en la parte alta de sus ríos o barrancos.,34,41,proceso,10,0,0,0,0,0.0,['proceso'],1,8,119925,124,1646,7152,3,7,3,4
3M7OI89LVYPH1HX3DNMAD4RUCUK6CL,Se denomina erosión remontante al proceso de expansión de una cuenca hidrográfica mediante la erosión o incisión fluvial en la parte alta de sus ríos o barrancos.,62,68,cuenca,10,0,0,0,0,0.0,['cuenca'],1,3,33393,0,25,177,2,6,3,1
3M7OI89LVYPH1HX3DNMAD4RUCUK6CL,Se denomina erosión remontante al proceso de expansión de una cuenca hidrográfica mediante la erosión o incisión fluvial en la parte alta de sus ríos o barrancos.,69,81,hidrográfica,10,0,2,0,1,0.2,['hidrográfica'],1,0,3149,0,0,27,5,12,5,0
3M7OI89LVYPH1HX3DNMAD4RUCUK6CL,Se denomina erosión remontante al proceso de expansión de una cuenca hidrográfica mediante la erosión o incisión fluvial en la parte alta de sus ríos o barrancos.,104,112,incisión,10,0,1,0,1,0.1,['incisión'],1,0,588,0,93,9,3,8,4,4
3M7OI89LVYPH1HX3DNMAD4RUCUK6CL,Se denomina erosión remontante al proceso de expansión de una cuenca hidrográfica mediante la erosión o incisión fluvial en la parte alta de sus ríos o barrancos.,152,161,barrancos,10,0,4,0,1,0.4,['barrancos'],1,0,1865,0,3,13,3,9,3,4
3M7OI89LVYPH1HX3DNMAD4RUCUK6CL,Se denomina erosión remontante al proceso de expansión de una cuenca hidrográfica mediante la erosión o incisión fluvial en la parte alta de sus ríos o barrancos.,113,120,fluvial,10,0,0,0,0,0.0,['fluvial'],1,2,5554,0,7,52,2,7,3,0
3M7OI89LVYPH1HX3DNMAD4RUCUK6CL,Se denomina erosión remontante al proceso de expansión de una cuenca hidrográfica mediante la erosión o incisión fluvial en la parte alta de sus ríos o barrancos.,133,137,alta,10,0,0,0,0,0.0,['alta'],1,1,93023,407,2722,4239,2,4,2,7
3M7OI89LVYPH1HX3DNMAD4RUCUK6CL,Se denomina erosión remontante al proceso de expansión de una cuenca hidrográfica mediante la erosión o incisión fluvial en la parte alta de sus ríos o barrancos.,145,149,ríos,10,0,0,0,0,0.0,['ríos'],1,0,47454,32,215,990,1,4,2,6
