word,frequency
calentarlas,2
calentarlo,15
calentarlos,7
calentarme,26
calentarnos,21
calentaron,5
calentarse,38
calentarte,34
calenté,17
calentémoslo,5
calentita,26
calentitas,13
calentito,48
calentitos,14
calentó,29
calentón,24
calentona,14
calentonas,3
calentura,18
calenturas,3
calenturiento,6
calesa,17
calesita,12
caleta,12
calibración,22
calibraciones,3
calibrada,5
calibradas,4
calibrado,14
calibrador,2
calibradores,3
calibrando,7
calibrar,27
calibrarlo,3
calibre,314
calibré,3
calibres,7
calibro,2
cálida,202
calidad,780
calidades,3
cálidamente,6
cálidas,26
calidez,69
cálido,235
cálidos,38
calienta,162
calientabraguetas,2
caliéntala,6
caliéntalo,7
caliéntalos,7
caliéntamelos,2
calientan,32
calientas,25
caliéntate,6
caliente,2978
calienten,19
caliéntenla,2
caliéntenlo,2
caliéntense,2
calientes,548
caliento,25
califa,15
califica,87
calificación,139
calificaciones,216
calificada,97
calificadas,12
calificado,144
calificador,6
calificados,52
calificamos,4
califican,26
calificando,5
calificar,64
calificará,3
calificaran,4
calificarán,2
calificaré,2
calificaremos,2
calificaría,8
calificaron,15
calificarse,3
calificas,16
calificativo,11
calificativos,4
califico,12
calificó,10
califique,14
califiqué,5
califiquen,6
california,1804
californiana,14
californianas,9
californiano,14
californianos,14
caligrafía,86
caligráfica,9
calígrafo,5
cáliz,50
caliza,40
calla,579
callaba,16
callaban,6
callabas,3
callada,235
calladamente,20
calladas,11
calladita,15
calladito,23
calladitos,11
callado,519
callados,139
calláis,2
cállalo,17
cállame,6
callamos,10
callan,47
callando,5
callaos,20
callar,349
callara,40
callará,17
callarán,3
callaras,61
callarás,23
callaré,59
callaremos,4
callaría,10
callarías,3
callarla,20
callarlas,4
callarles,3
callarlo,31
callarlos,7
callarme,82
callarnos,7
callaron,8
callaros,3
callarse,133
callarte,272
callártelo,3
callas,223
callase,2
callaste,8
cállate,7090
cállatelo,2
calle,6462
callé,11
calleja,4
callejea,3
callejeando,7
callejear,4
callejera,111
callejeras,26
callejero,154
callejeros,62
callejón,642
callejones,39
callejuela,2
callejuelas,3
cállelo,2
callemos,6
callen,51
cállenlo,7
cállenlos,2
cállenme,2
cállense,566
calles,1651
cállese,424
callo,80
calló,35
callos,39
callosa,2
callosidades,2
calloso,7
calma,3018
calmaban,2
calmada,102
calmadamente,12
calmadas,11
calmado,266
calmados,66
cálmala,5
cálmalo,3
cálmame,3
calmamos,20
calman,24
calmando,17
calmándome,2
calmándose,3
calmante,98
calmantes,103
calmaos,5
calmar,211
calmara,29
calmará,64
calmarán,14
calmaras,13
calmarás,9
calmaré,30
calmaremos,8
calmaría,11
calmarla,29
calmarlas,2
calmarle,5
calmarlo,27
calmarlos,8
calmarme,165
calmarnos,82
calmaros,5
calmarse,138
calmarte,301
calmas,66
cálmate,3277
calme,219
calmé,18
calmémonos,40
calmemos,3
calmen,47
cálmenlo,5
cálmense,476
calmes,61
cálmese,469
calmo,88
calmó,44
calor,2498
calores,4
caloría,11
calorías,159
calóricas,2
calórico,3
calumnia,27
calumniado,3
calumnias,18
calumnió,3
calumniosas,2
calurosa,27
calurosamente,2
calurosas,8
caluroso,133
calurosos,8
calva,126
calvario,20
calvas,13
calvicie,47
calvinista,4
calvinistas,4
calvita,3
calvito,28
calvo,390
calvos,59
calza,38
calzaba,11
calzaban,2
calzada,27
calzadas,4
calzado,103
calzador,6
calzados,11
calzar,7
calzará,2
calzaron,2
calzas,41
cálzate,2
calzo,7
calzón,58
calzoncillo,33
calzoncillos,297
calzones,440
cama,7412
camada,32
camaleón,23
camaleones,13
camaleónico,4
cámara,4207
camarada,488
camaradas,190
camaradería,38
cámaras,1413
camarera,450
camareras,78
camarero,370
camareros,76
camarín,47
camarógrafo,3
camarógrafos,24
camarón,131
camaronero,10
camarones,237
camarote,86
camarotes,28
camas,363
camastro,10
cambia,1883
cambiaba,94
cambiábamos,9
cambiaban,34
cambiabas,6
cambiada,40
cambiadas,9
cambiado,2534
cambiador,18
cambiadores,5
cambiados,21
cámbiala,11
cámbialas,5
cámbiale,8
cámbialo,56
cámbialos,7
cámbiame,14
cambiamos,330
cambian,707
cambiando,695
cambiándolas,2
cambiándolo,6
cambiándome,5
cambiándonos,4
cambiándose,8
cambiándote,7
cambiante,51
cambiantes,12
cambiar,5430
cambiara,152
cambiará,609
cambiaran,32
cambiarán,113
cambiaras,32
cambiarás,94
cambiaré,266
cambiaremos,100
cambiaría,370
cambiaríamos,14
cambiarían,33
cambiarías,51
cambiarla,102
cambiarlas,39
cambiarle,66
cambiarles,11
cambiarlo,357
cambiarlos,35
cambiarme,355
cambiármela,2
cambiármelo,4
cambiarnos,42
cambiaron,494
cambiarse,101
cambiársela,3
cambiarte,199
cambiártelo,8
cambias,403
cambiase,6
cambiaste,438
cámbiate,105
cambiazo,5
cambie,584
cambié,749
cámbiela,3
cámbiele,2
cámbielo,5
cámbieme,2
cambiémonos,4
cambiemos,164
cambien,211
cámbiense,13
cambies,312
cámbiese,9
cambio,6076
cambió,1706
cambios,1051
camboya,62
camboyana,6
camboyano,5
camboyanos,3
cámbrico,3
camelia,6
camelias,4
camella,2
camellero,2
camello,234
camellos,132
camerino,102
camerinos,34
camerún,25
camila,13
camilla,316
camillas,20
camillero,23
camilleros,14
camilo,3
camina,930
caminaba,187
caminábamos,33
caminaban,25
caminabas,18
caminada,2
caminado,109
caminador,4
caminadora,9
caminadores,6
caminamos,186
caminan,147
caminando,1589
caminante,36
caminantes,26
caminar,2584
caminara,18
caminará,28
camináramos,2
caminarán,22
caminarás,27
caminaré,107
caminaremos,61
caminaría,20
caminaríamos,7
caminarían,3
caminarme,2
caminaron,26
caminas,209
caminaste,39
caminata,345
caminatas,68
camine,190
caminé,142
caminéis,2
caminemos,90
caminen,166
camines,42
caminito,24
caminitos,5
camino,12613
caminó,114
caminos,644
camión,2618
camioncito,11
camioncitos,3
camionero,155
camioneros,65
camiones,522
camioneta,2382
camionetas,97
camisa,1925
camisas,293
camiseta,859
camisetas,256
camisita,7
camisola,3
camisolas,3
camisón,106
camisones,8
camita,20
camomila,8
camorra,6
campa,27
campal,13
campamento,1932
campamentos,121
campana,387
campanada,5
campanadas,43
campanario,22
campanarios,2
campanas,195
campanilla,49
campanillas,16
campanita,48
campanitas,19
campante,8
campaña,1227
campañas,89
campechano,2
campeón,1112
campeona,99
campeonas,19
campeonato,630
campeonatos,62
campeones,259
campera,74
campesina,47
campesinas,8
campesino,190
campesinos,205
campestre,68
campestres,6
camping,52
campiña,26
campista,8
campistas,29
campo,4602
campos,622
camposanto,2
campus,486
camuflada,24
camufladas,3
camuflado,19
camuflados,13
camuflaje,139
camuflando,3
camuflándose,2
camuflar,11
camuflarnos,2
camuflaron,2
camuflarse,12
camuflarte,3
camuflo,3
can,113
cana,66
canadá,570
canadiense,184
canadienses,90
canal,1397
canales,368
canaleta,14
canaletas,16
canalices,2
canaliza,10
canalización,6
canalizada,11
canalizado,2
canalizamos,3
canalizando,14
canalizar,41
canalizará,2
canalizaremos,2
canalizarlos,2
canalizaste,2
canalizo,4
canalizó,6
canalla,184
canallas,59
canalón,5
canalones,4
canapé,15
canapés,53
canarias,13
canario,73
canarios,16
canas,59
canasta,384
canastas,62
canastita,2
canasto,28
canastos,6
cancela,226
cancelaba,7
cancelación,81
cancelaciones,6
cancelada,95
canceladas,11
cancelado,200
cancelados,38
cancélala,11
cancélalas,6
cancélalo,27
cancélalos,6
cancelamos,55
cancelan,39
cancelando,21
cancelar,598
cancelara,10
cancelará,31
cancelaran,13
cancelarán,16
cancelarás,7
cancelaré,73
cancelaremos,11
cancelaría,8
cancelarías,4
cancelarla,48
cancelarle,4
cancelarlo,85
cancelarlos,9
cancelarme,3
cancelarnos,5
cancelaron,142
cancelarse,3
cancelas,18
cancelaste,42
cancele,84
cancelé,84
cancélelo,7
cancelemos,15
cancelémoslo,2
cancelen,58
canceles,20
cancelo,41
canceló,299
cáncer,2125
cánceres,18
cancerígena,2
cancerígenas,12
cancerígeno,9
cancerígenos,5
cancerosas,14
cancha,560
canchas,48
canchita,2
canciller,179
cancillería,16
canción,3588
cancioncilla,10
cancioncita,7
cancioncitas,2
cancionero,3
canciones,1087
cancún,46
candado,126
candados,36
candelabro,66
candelabros,22
candelaria,12
candelero,9
candeleros,3
candente,77
cándida,9
candidata,89
candidatas,30
candidato,577
candidatos,247
candidatura,100
cándido,7
candil,2
canela,185
canelones,14
cangrejas,3
cangrejito,2
cangrejitos,4
cangrejo,402
cangrejos,142
cangurito,3
canguro,113
canguros,31
caníbal,70
caníbales,61
canibalismo,46
canica,56
canicas,54
caniche,58
caniches,13
canijo,7
canilla,45
canillas,15
canina,35
caninas,12
canino,65
caninos,21
canis,6
canje,14
canjea,5
canjeable,2
canjeado,4
canjéame,3
canjeamos,2
canjean,3
canjear,22
canjearlo,3
canjearlos,2
canjearme,4
canjeaste,4
canjeemos,2
canjeo,4
canjeó,5
cannabis,36
canoa,92
canoas,15
canódromo,4
canon,24
cánones,4
canónica,2
canónicas,2
canónico,18
canónigo,12
canónigos,2
canonización,8
canosa,8
canosas,5
canoso,21
cansa,96
cansaba,3
cansaban,2
cansada,1557
cansadas,26
cansadísimo,12
cansado,2144
cansador,20
cansados,299
cánsalo,6
cansamos,18
cansan,42
cansancio,106
cansando,149
cansándome,11
cansar,24
cansara,4
cansará,20
cansarán,7
cansarás,15
cansaré,10
cansaríamos,2
cansarían,2
cansarías,4
cansarlo,4
cansarme,9
cansarnos,4
cansaron,42
cansarse,20
cansarte,14
cansas,92
cansaste,39
cánsate,2
canse,51
cansé,320
cansemos,2
cansen,7
canses,18
cansino,4
canso,77
cansó,92
canta,708
cantaba,194
cantábamos,26
cantaban,59
cantabas,32
cantabria,24
cantábrico,2
cantad,15
cantadas,2
cantado,46
cantados,2
cántala,23
cántale,12
cántalo,12
cántame,27
cántamela,3
cantamos,91
cantan,187
cantando,554
cantándose,2
cántanos,7
cantante,624
cantantes,113
cantar,1563
cantara,32
cantará,64
cantáramos,5
cantaran,9
cantarán,26
cantaras,11
cantarás,40
cantaré,100
cantaréis,3
cantaremos,34
cantaría,32
cantarían,6
cantarías,10
cantarín,6
cantarina,2
cantarines,2
cantarla,31
cantarlas,2
cantarle,47
cantarles,9
cantarlo,23
cantarme,11
cantármela,2
cantármelo,2
cántaro,8
cantaron,23
cántaros,45
cantarse,2
cantarte,18
cantártela,2
cantas,163
cantase,4
cantaste,38
cántate,4
cantautor,4
cantautora,4
cante,191
canté,80
cántele,4
cantemos,49
canten,118
cántenla,5
cantera,33
cantes,70
cántico,14
cánticos,14
cantidad,1750
cantidades,244
cantiles,24
cantimplora,40
cantimploras,18
cantina,147
cantinas,12
cantinera,38
cantineras,3
cantinero,175
cantineros,17
canto,438
cantó,105
cantón,36
cantonés,13
cantor,26
cantores,14
cantos,46
cantuchos,4
canturrea,6
canturreando,2
canturrear,3
canturreo,3
canuto,20
caña,148
cañada,17
cáñamo,18
cañas,27
cañaveral,20
cañería,113
cañerías,147
caño,130
cañón,571
cañoneo,2
cañonera,2
cañoneras,4
cañonero,2
cañones,241
caños,49
cao,13
caoba,42
caos,689
caótica,24
caóticas,20
caótico,48
caóticos,2
capa,624
capaces,589
capacidad,977
capacidades,111
capacita,2
capacitación,45
capacitada,37
capacitadas,6
capacitado,59
capacitados,21
capacitará,2
capado,2
caparazón,87
caparazones,11
caparlo,3
capas,224
capataces,9
capataz,95
capaz,2587
capciosa,38
capciosas,3
capcioso,2
capellán,63
capellanes,4
caperucita,77
capilar,23
capilares,31
capilla,298
capillas,12
capirote,3
cápita,6
capital,663
capitales,62
capitalismo,67
capitalista,86
capitalistas,28
capitalización,6
capitalizaciones,3
capitalizado,3
capitalizamos,2
capitalizar,10
capitán,6587
capitana,251
capitaneada,2
capitaneado,3
capitanear,4
capitanees,2
capitaneó,2
capitanes,71
capitanía,4
capitolio,82
capitulación,14
capitulamos,2
capitular,6
capítulo,1030
capítulos,151
capo,49
capó,133
capoeira,6
capone,83
capos,11
capota,60
capote,50
cappella,12
cappuccino,13
capri,44
capricho,94
caprichos,38
caprichosa,46
caprichosas,7
caprichoso,38
caprichosos,17
capricornio,24
cápsula,316
cápsulas,79
capta,57
captaba,3
captación,10
captadas,7
captado,63
captador,2
captados,2
captamos,33
captan,36
captando,81
captándolo,2
captar,129
captara,4
captará,5
captarán,4
captarás,2
captaré,2
captaría,5
captarlo,8
captaron,28
captas,58
captaste,24
capte,6
capté,44
capten,5
captes,2
capto,62
captó,70
captor,12
captores,20
captura,267
capturaba,4
capturaban,6
capturada,47
capturadas,8
capturado,307
capturados,105
capturamos,76
capturan,36
capturando,23
capturar,311
capturara,6
capturará,7
capturaran,13
capturarán,15
capturaré,4
capturaremos,12
capturarla,23
capturarlas,6
capturarle,2
capturarlo,61
capturarlos,7
capturarme,18
capturaron,121
capturarte,11
capturas,16
capturasen,2
capturaste,19
capture,23
capturé,22
capturemos,10
capturen,26
captúrenlos,6
captures,5
capturo,9
capturó,79
capuano,11
capuccino,15
capucha,126
capuchas,16
capuchino,148
capuchinos,21
capullitos,2
capullo,240
capullos,55
caqui,22
caquis,4
caquita,16
caquitas,8
cara,9984
carabina,16
carabinas,2
caracas,27
caracol,99
caracola,21
caracolas,2
caracoles,138
caracolito,2
carácter,671
caracteres,46
característica,83
características,185
característico,36
característicos,7
caracteriza,23
caracterizaba,4
caracterización,14
caracterizaciones,2
caracterizada,8
caracterizado,11
caracterizan,5
caracterizar,2
caracterizaría,3
caracterizarlo,2
caracterizó,2
caraculo,8
caradura,29
caraduras,2
carajo,9379
carajos,514
caramba,1016
carámbano,6
carámbanos,3
carambola,11
carambolas,3
caramelito,25
caramelitos,8
caramelizada,3
caramelizadas,3
caramelo,316
caramelos,364
caramillo,2
caras,864
carátula,22
carátulas,3
caravana,269
caravanas,47
caray,1757
carbohidrato,4
carbohidratos,127
carbón,301
carbonara,11
carbonatada,7
carbonato,12
carboncillo,7
carbonera,4
carbones,8
carbónica,3
carbónico,11
carbonización,5
carbonizada,5
carbonizadas,2
carbonizado,9
carbonizados,5
carbono,235
carboxihemoglobina,4
carboxílico,3
carboxílicos,2
carburador,62
carburante,5
carburo,6
carburos,6
carcacha,21
carcajada,11
carcajadas,56
carcajeando,3
carcamal,18
carcasa,34
carcasas,10
cárcel,3301
carcelaria,16
carcelarias,2
carcelario,15
carceleras,2
carcelero,61
carceleros,16
cárceles,52
carcinógeno,2
carcinógenos,2
carcinoma,22
carcoma,5
carcome,32
carcomerá,3
carcomida,4
carcomido,2
carcomiendo,15
carcomiéndome,2
carcomiéndote,2
cardamomo,11
cardán,25
cardenal,232
cardenales,29
cardíaca,162
cardíacas,41
cardíaco,761
cardíacos,114
cárdigan,11
cardinal,23
cardinales,11
cardio,24
cardiocirujana,3
cardiocirujano,4
cardiograma,3
cardióloga,3
cardiología,36
cardiólogo,53
cardiólogos,4
cardiomiopatía,34
cardiopatía,4
cardiopulmonar,20
cardiotorácico,4
cardiovascular,29
cardiovasculares,5
cardo,10
cardos,13
cardoso,31
cardumen,14
carece,110
carecemos,14
carecen,51
carecer,12
carecerá,3
carecería,4
careces,13
carecía,13
carecían,3
carecido,3
careciendo,3
carecieron,2
careció,2
carencia,46
carencias,13
carente,22
carentes,7
carestía,2
careta,11
careto,3
carey,43
carezca,6
carezco,15
carga,1772
cargaba,49
cargábamos,4
cargaban,13
cargabas,5
cargad,10
cargada,293
cargadas,94
cargado,325
cargador,180
cargadores,44
cargados,83
cárgala,16
cárgalas,4
cárgale,2
cárgalo,34
cárgame,7
cargamento,301
cargamentos,34
cargamos,49
cargan,65
cargando,405
cargándola,3
cargándolo,3
cargándolos,2
cargándome,5
cargándose,10
cargándote,6
cargar,668
cargara,11
cargará,19
cargáramos,2
cargaran,4
cargarán,9
cargaras,9
cargarás,11
cargaré,71
cargaremos,20
cargaría,8
cargarla,53
cargarlas,8
cargarle,9
cargarles,2
cargarlo,82
cargarlos,9
cargarme,18
cargármelo,2
cargarnos,6
cargaron,30
cargarse,17
cargárselo,3
cargarte,39
cargas,281
cargaste,43
cárgate,3
cargo,3375
cargó,69
cargos,1322
cargue,95
cargué,57
cárguelas,2
cárguelo,9
carguemos,22
carguen,130
cárguenla,3
cárguenlo,4
cárguenlos,4
carguero,85
cargues,45
cari,45
caribe,149
caribeña,11
caribeñas,3
caribeño,13
caribeños,3
caribú,20
caribúes,4
caricatura,84
caricaturas,112
caricaturista,17
caricaturistas,3
caricaturizar,2
caricia,40
caricias,62
caridad,723
caridades,25
caries,64
carillón,3
carina,47
cariñín,2
cariñito,85
cariñitos,10
cariño,18466
cariños,89
cariñosa,136
cariñosamente,34
cariñosas,15
cariñoso,166
cariñosos,28
cariñote,3
carioca,4
carísima,11
carísimas,9
carísimo,28
carísimos,12
carisma,60
carismático,45
carita,94
caritas,15
caritativa,32
caritativas,8
caritativo,27
caritativos,7
carla,521
carlita,24
carlitos,46
carlos,1636
carlota,25
carmela,254
carmelita,62
carmelo,40
carmen,683
carmencita,30
carmesí,31
carmín,9
carnada,298
carnal,74
carnales,24
carnaval,155
carnavales,4
carne,3448
carné,118
carnerito,4
carnero,207
carneros,3
carnes,108
carnet,73
carnets,2
carnicera,4
carnicería,136
carnicerías,6
carnicero,290
carniceros,38
carnívora,17
carnívoras,6
carnívoro,43
carnívoros,24
carnosa,11
carnosas,3
carnoso,12
carnosos,20
caro,882
carol,799
carolina,296
caros,237
caroteno,2
carótida,48
carótidas,3
carotídeo,3
carpa,225
carpaccio,21
carpas,39
cárpatos,6
carpeta,181
carpetas,50
carpiano,23
carpintería,41
carpintero,147
carpinteros,26
carrasco,10
carraspea,10
carraspeos,2
carraspera,6
carrefour,5
carrera,3890
carreras,651
carreta,185
carretadas,6
carretas,35
carrete,41
carretear,3
carretera,1336
carreteras,163
carretero,9
carretes,11
carretilla,75
carretillas,3
carril,159
carriles,40
carrillo,10
carrito,203
carritos,40
carro,747
carrocería,27
carrocerías,5
carromato,6
carroña,13
carroñera,3
carroñeras,5
carroñero,10
carroñeros,24
carros,114
carroza,111
carrozas,21
carruaje,119
carruajes,15
