trigram,frequency,probability
sra,449252778,7.461590666528052e-05
nwa,448938648,7.456373315426715e-05
yso,448649623,7.451572930547642e-05
thd,448484369,7.448828244784103e-05
gho,448217747,7.444399948902334e-05
alh,447969960,7.440284481492832e-05
rtt,447708417,7.435940542171224e-05
gpr,446742030,7.419889925296789e-05
ipm,446551543,7.416726147372872e-05
nfl,446138827,7.409871392089585e-05
idu,445932640,7.406446854568396e-05
wle,445902925,7.405953321356106e-05
gno,445421382,7.397955425894385e-05
maj,444778138,7.387271856060789e-05
cew,444756537,7.386913087394504e-05
nke,444371546,7.38051881362933e-05
bir,444097849,7.375973009839873e-05
kof,443966503,7.373791498370876e-05
icp,443852372,7.371895908969842e-05
dfi,443713633,7.369591607965646e-05
tyi,443516639,7.366319755984438e-05
rif,443146289,7.360168653000388e-05
ctl,443011012,7.357921851978725e-05
seb,442868219,7.3555502185282e-05
ywe,442766303,7.353857506737401e-05
kat,442543273,7.350153225655903e-05
ybo,442262466,7.345489332647554e-05
enl,441066756,7.325629914937121e-05
enf,441024727,7.324931859834336e-05
gso,440923074,7.323243516182013e-05
yho,440585181,7.31763148799087e-05
tov,440379599,7.314216998849066e-05
neg,440292156,7.312764667545612e-05
lun,440236566,7.311841379264572e-05
rls,439872792,7.305799496351327e-05
pst,439753141,7.303812225868961e-05
lno,437787815,7.271170339482485e-05
cru,437684411,7.269452913661065e-05
nop,435927961,7.240280226105144e-05
ims,435786257,7.237926679737515e-05
owo,435644364,7.235569994289383e-05
rfi,435369204,7.230999891691593e-05
max,435162329,7.22756392725302e-05
yfr,435068723,7.226009235350968e-05
few,434203917,7.211645766288663e-05
htt,433790447,7.204778487901151e-05
atf,433267645,7.196095326183134e-05
wir,433261870,7.195999409834457e-05
ffa,432087012,7.17648632073054e-05
ewt,431944352,7.174116896262592e-05
iar,431935541,7.173970555319181e-05
poo,431351049,7.164262791081693e-05
hti,431221670,7.162113949302367e-05
xis,431050196,7.159265956233413e-05
tga,430641739,7.152481938219221e-05
agu,430584429,7.15153008264472e-05
ewy,430451267,7.149318409428676e-05
dsp,430186009,7.144912768074975e-05
ngn,430093280,7.143372642170808e-05
anm,429876885,7.139778561084719e-05
bid,429500453,7.133526442822286e-05
abu,428712624,7.120441476404515e-05
abr,428433572,7.115806732000829e-05
kfo,428237753,7.112554395467188e-05
lel,427490975,7.100151240656272e-05
yas,426634678,7.085929096652131e-05
yla,426575136,7.084940170031701e-05
gei,426437434,7.082653092448038e-05
xpr,426396451,7.08197241024581e-05
ckl,425830500,7.072572591466476e-05
nsl,425793629,7.071960205026285e-05
mbl,425603109,7.068795879008946e-05
kag,425176793,7.061715242800634e-05
bly,425106396,7.060546026662472e-05
atd,424877237,7.056739949684689e-05
tbo,424861566,7.056479671745272e-05
thp,424420478,7.049153688991043e-05
won,424136620,7.044439122254587e-05
ucc,423670396,7.036695658402458e-05
nun,423341674,7.031235950355683e-05
enp,423241998,7.029580442481948e-05
dim,423193533,7.028775492553173e-05
boy,422862487,7.023277185442445e-05
dpo,422597157,7.018870348248552e-05
lty,422532838,7.017802080953207e-05
lyp,422124203,7.01101510655632e-05
uip,421874332,7.006865026216836e-05
eke,421328255,6.997795292548087e-05
tby,420636059,6.986298684255532e-05
cee,420582509,6.985409278113245e-05
ntd,419418973,6.966084234879413e-05
dhi,418879284,6.95712059880986e-05
nhi,417760171,6.938533372365174e-05
rfe,417727984,6.937998781972984e-05
rsd,417253092,6.930111352248935e-05
enm,417113360,6.927790558615433e-05
uge,416763002,6.92197150059117e-05
ayp,415763605,6.9053726242068e-05
noc,415539938,6.901657763261389e-05
smu,415082909,6.894067018167025e-05
mof,415081573,6.89404482868792e-05
rbi,414775470,6.888960797159024e-05
htm,414720093,6.888041046571882e-05
anr,414422111,6.88309189585123e-05
thw,413881139,6.874106950573824e-05
ofn,413768296,6.872232753425102e-05
obo,412810354,6.856322398639772e-05
hoe,412315682,6.848106445040943e-05
pco,412292046,6.847713877280363e-05
gma,412128994,6.845005764296009e-05
upa,412121454,6.844880533253752e-05
nss,411818347,6.839846261963928e-05
nba,410874054,6.824162601939309e-05
itn,410862045,6.823963145760734e-05
rwh,410851058,6.823780663869318e-05
uin,410125847,6.811735713022372e-05
doi,409897244,6.80793887058829e-05
std,408900592,6.791385585611215e-05
ewp,408873146,6.790929737973843e-05
oly,408665698,6.787484256640415e-05
lfi,408191500,6.779608353487098e-05
bad,407734730,6.772021910095646e-05
nai,407601387,6.769807230670232e-05
deg,407096274,6.761417863634772e-05
sgr,407021355,6.76017354208904e-05
byc,406825246,6.75691638897685e-05
llf,406696956,6.754785634280417e-05
anh,406489290,6.751336532208632e-05
sna,406326616,6.748634697385283e-05
mfo,406080592,6.744548511451577e-05
lyb,405265640,6.731013062068405e-05
ddo,404560573,6.719302680732762e-05
nfa,404321549,6.715332757039878e-05
upl,404306891,6.715089303907598e-05
vot,404093732,6.711548969194549e-05
ohe,404056006,6.710922382152086e-05
sfu,402992147,6.693252863400882e-05
irp,402989338,6.693206209024529e-05
sey,402811016,6.690244478266268e-05
ntb,402616254,6.687009697330992e-05
ohi,402441798,6.684112176547449e-05
oof,402426858,6.683864039707752e-05
mbo,401731567,6.672316026895862e-05
idt,401240276,6.66415622795935e-05
kis,400771362,6.656368086188963e-05
ssy,400125692,6.645644223184476e-05
utc,400039347,6.64421012844394e-05
lyd,399487750,6.635048713693856e-05
hme,399348826,6.632741340044723e-05
dlo,399262037,6.631299870956341e-05
ofg,398913818,6.625516339351094e-05
nsm,398852718,6.624501536077636e-05
aun,398803566,6.623685175840368e-05
fon,398084519,6.611742602200912e-05
itm,397030997,6.594244769561619e-05
lpo,396889974,6.59190253384913e-05
gse,396741875,6.589442773620064e-05
oid,396488527,6.585234944164675e-05
ael,396343661,6.582828880481977e-05
nvo,396278488,6.581746429193251e-05
dly,396212999,6.580658729494797e-05
sss,395594683,6.570389186109659e-05
chf,395136522,6.562779639750065e-05
neu,394854309,6.558092394640202e-05
rgy,394815840,6.557453467191321e-05
lyf,394810369,6.557362599945673e-05
stn,394333901,6.549448994608547e-05
kid,394240712,6.54790122861427e-05
yda,394085050,6.545315855338441e-05
rgo,393787872,6.540380058166593e-05
iny,393544341,6.536335278199511e-05
kso,392951819,6.526494144562909e-05
etp,392862753,6.525014857028475e-05
eny,392690639,6.522156234268932e-05
sug,392301731,6.515696903475572e-05
uer,391900345,6.509030326933501e-05
gie,391812704,6.50757470706952e-05
aby,391735238,6.50628808267702e-05
rsf,391660862,6.505052779759397e-05
eot,390635819,6.48802795174244e-05
gec,390242788,6.481500142489236e-05
usu,390227946,6.48125363332091e-05
chw,389161702,6.463544502363369e-05
oho,389081734,6.46221632252422e-05
hoi,388995744,6.460788123940183e-05
onu,388270401,6.448740980719554e-05
mef,388101748,6.44593984133365e-05
veg,387596530,6.437548730364579e-05
nbu,386934276,6.426549425502693e-05
yac,386504533,6.419411870623053e-05
nuf,386216213,6.41462319501252e-05
reu,386160044,6.413690290183274e-05
bov,386147576,6.413483210523478e-05
tue,385663986,6.405451316660762e-05
ouh,385408802,6.401212993280495e-05
olf,385338749,6.400049490601025e-05
meb,384067884,6.378941831646455e-05
dla,383769309,6.373982831853118e-05
ysu,383705076,6.372915992922444e-05
fel,383388261,6.367654046947308e-05
njo,382969354,6.36069646601646e-05
urm,382931183,6.360062488017259e-05
awi,382782691,6.357596200493814e-05
ufa,382112992,6.34647324243437e-05
fut,381858395,6.34224466847344e-05
nju,381069656,6.329144587964363e-05
dup,380602810,6.321390793381692e-05
gsa,380191269,6.314555553545972e-05
lba,379916913,6.309998804496986e-05
gaz,379280548,6.299429487228334e-05
eei,379223535,6.298482564494624e-05
yet,379062079,6.295800959301177e-05
lyn,378692028,6.289654822375699e-05
lsh,378581625,6.28782115092235e-05
utd,378382955,6.284521462438911e-05
uli,378314972,6.283392340164941e-05
idn,377950872,6.277345042753054e-05
fse,377898371,6.276473059338e-05
pse,377372804,6.267743974034858e-05
rdw,376720246,6.256905708985402e-05
llh,376658307,6.255876970851937e-05
tay,375925130,6.243699713574936e-05
ska,375383052,6.23469639886348e-05
usl,374490338,6.219869408855909e-05
rgr,374475813,6.219628164706205e-05
eki,374425674,6.218795411492981e-05
usr,374243156,6.215763989825794e-05
tpe,374083141,6.213106318045065e-05
seq,374057814,6.21268566464888e-05
ldw,373968050,6.211194784108148e-05
uha,373119170,6.197095828252605e-05
dda,373101348,6.196799824587473e-05
bol,371193690,6.165115739758669e-05
pel,370513157,6.153812840968214e-05
ywh,370261103,6.149626503418486e-05
nnu,370031432,6.145811922688232e-05
osc,369450937,6.136170544190254e-05
ued,369120888,6.130688796144397e-05
pof,367841244,6.109435327730946e-05
inj,367457130,6.103055619963656e-05
coc,367364212,6.1015123549789876e-05
fpr,367307821,6.100575762975819e-05
nau,367064430,6.0965333082535535e-05
asl,367057797,6.096423141475929e-05
ryl,366495907,6.087090771405164e-05
udg,366354622,6.084744184163091e-05
ckb,366214124,6.0824106681186657e-05
xec,365869475,6.076686430256238e-05
iki,364773357,6.0584811252726517e-05
usb,364734122,6.0578294754128455e-05
aln,364648076,6.056400346730881e-05
owh,364567570,6.055063231308081e-05
sif,363715175,6.0409058951987535e-05
iac,363664474,6.040063807788481e-05
eos,363514645,6.03757531417704e-05
oum,363032032,6.0295596472013645e-05
gca,363017381,6.0293163103313245e-05
otl,362786526,6.0254820646734794e-05
lye,362567570,6.0218454482161396e-05
rui,362373034,6.018614420890353e-05
tvi,361829302,6.0095836350722794e-05
hma,361605123,6.005860270374395e-05
dog,361507826,6.004244275053647e-05
tye,361466380,6.003555902934632e-05
eaf,361040594,5.9964840694388396e-05
zer,360937829,5.994777256699118e-05
ldn,360854369,5.993391078610691e-05
ddt,360244165,5.983256266553774e-05
jew,359970109,5.978704500172251e-05
dwo,359963912,5.978601574871341e-05
jam,359433275,5.969788282488062e-05
axi,359235273,5.9664996887441767e-05
rye,358632022,5.956480358310178e-05
ayn,358418072,5.9529268859639174e-05
afo,358324133,5.9513666633009805e-05
ocr,357917383,5.944610996664657e-05
sie,357856937,5.943607055606269e-05
mba,357617542,5.9396309700146217e-05
dei,357202869,5.932743711130579e-05
sve,355558272,5.905428777920751e-05
oit,355427604,5.9032585272802214e-05
tbu,355318340,5.9014437733543424e-05
omc,355285295,5.9008949325332064e-05
asd,355135831,5.8984125011671794e-05
otc,354642776,5.89022340414598e-05
rua,354146919,5.88198776901067e-05
cir,353680912,5.874247909288007e-05
gdo,353600164,5.872906774513453e-05
fax,353585601,5.872664899225869e-05
ryf,353491652,5.871104510474017e-05
dag,353457460,5.870536619254277e-05
asf,353292540,5.8677974808605155e-05
gme,353204710,5.8663387219160325e-05
alv,353115305,5.864853803967365e-05
emy,352795785,5.8595469309405964e-05
omf,352079015,5.847642175747191e-05
rwo,351682459,5.841055820151287e-05
rdc,351384510,5.836107217524057e-05
utr,351204169,5.833111953413765e-05
hfo,351120737,5.831726240374301e-05
yna,350874658,5.827639140951561e-05
utp,350839779,5.827059839423328e-05
dbu,350824165,5.82680050819073e-05
irr,350727454,5.825194245680428e-05
rgu,350571347,5.8226014814478604e-05
lld,350338441,5.8187331709534545e-05
xas,350047469,5.8139004485625406e-05
dos,349983276,5.81283427398753e-05
hab,349441491,5.8038358256812964e-05
tyf,349161045,5.799177928482795e-05
rtf,348994620,5.796413793707257e-05
lki,348302901,5.78492510785597e-05
unk,347518808,5.7719021922570144e-05
foc,346862713,5.761005181558161e-05
afa,346057590,5.7476329809699946e-05
hli,345647478,5.7408214752402937e-05
geb,345615495,5.7402902730619786e-05
tib,345539768,5.739032531531877e-05
yel,345521293,5.7387256822605654e-05
lch,345181719,5.733085734522734e-05
urw,344846603,5.7275198292234144e-05
rcl,344749724,5.725910776419332e-05
goa,344628823,5.7239027448225325e-05
elr,344496068,5.721697831425347e-05
vep,344246254,5.717548697792682e-05
tok,344049182,5.714275550317935e-05
jap,343962328,5.7128330016516006e-05
soi,343446916,5.704272579642109e-05
npu,342983421,5.696574441455009e-05
tda,342883296,5.694911476188969e-05
kyo,342862759,5.6945703793832896e-05
wsa,342615033,5.690455925116172e-05
nmi,342553564,5.689434993161733e-05
rka,342060031,5.681237957090375e-05
nny,342041726,5.6809339313306264e-05
noi,341540089,5.6726022968021804e-05
xim,341137697,5.665919011715214e-05
sro,340695425,5.658573364033394e-05
eps,339814327,5.643939302910023e-05
lha,339714415,5.642279875337882e-05
emt,339629576,5.640870793588013e-05
ogs,339538510,5.639358288270488e-05
pad,339532502,5.63925850205008e-05
wro,339190034,5.6335704881801144e-05
rsm,339114975,5.632323841389565e-05
flu,339077824,5.6317068044597405e-05
dop,338832489,5.62763206205231e-05
ssr,338827010,5.6275410619355296e-05
tty,338795061,5.627010424459528e-05
pta,338713733,5.625659656527877e-05
niq,338541579,5.6228003694126715e-05
dbo,338120226,5.6158021631331024e-05
ldh,338053223,5.6146893175728474e-05
yti,337661521,5.608183581536508e-05
umi,337621942,5.60752621821801e-05
ilf,337038659,5.5978385341304016e-05
tpl,336827601,5.594333094698492e-05
uel,336577324,5.590176271149041e-05
weh,336311951,5.585768719772812e-05
gyo,335807884,5.5773967256379094e-05
ldc,335634757,5.57452127807123e-05
agn,335460344,5.5716244714700225e-05
syn,335440881,5.5713012126138635e-05
byp,335407513,5.570747007120757e-05
teu,335123700,5.566033187784421e-05
bud,335063172,5.565027884796926e-05
ewr,334820321,5.560994398876096e-05
lak,334746559,5.559769293817882e-05
lfa,334323594,5.5527443140051406e-05
ksh,333707771,5.5425161765866265e-05
gou,333631568,5.5412505292241483e-05
adl,333595210,5.54064666314532e-05
sga,333547703,5.539857624534646e-05
fma,333262259,5.535116716096198e-05
awe,333006336,5.5308661187450784e-05
chp,332345381,5.519888388833311e-05
isg,332202464,5.517514695880236e-05
ldt,332125327,5.516233535813054e-05
adr,331952434,5.5133619747269965e-05
ydo,331598610,5.507485350284635e-05
hst,331005272,5.497630663792532e-05
ysp,330827926,5.49468514331242e-05
due,330804300,5.494292741640755e-05
soo,330655488,5.491821139272016e-05
lal,330046787,5.4817112903790924e-05
rdt,329503214,5.472683145374774e-05
ixe,329073477,5.465545690148484e-05
unl,328424533,5.454767449633075e-05
saw,327887067,5.445840735129428e-05
pis,327883969,5.445789280783419e-05
enj,327701261,5.442754703426838e-05
utl,327685078,5.442485921734949e-05
ngy,327660144,5.442071795633142e-05
nro,327249089,5.435244627718713e-05
nby,326533052,5.423352046842811e-05
seu,326258700,5.4187953642293905e-05
gef,326037588,5.415122939001878e-05
dpe,326024999,5.4149138496662055e-05
utw,325853398,5.412063747268026e-05
thf,325070453,5.3990598986765654e-05
auc,325054140,5.3987889578287765e-05
rtg,324882388,5.395936347487973e-05
mum,324864578,5.395640543129539e-05
rtc,324229353,5.38509015999725e-05
ghi,324200244,5.384606691773238e-05
cne,324166300,5.384042919558602e-05
sym,324165538,5.3840302635832437e-05
ryd,323543913,5.3737057613759796e-05
cca,323312368,5.3698600555829675e-05
acl,323248583,5.368800657435708e-05
hoc,323190206,5.367831080173929e-05
vef,323081751,5.3660297628413104e-05
anw,323033252,5.365224248210223e-05
ejo,322918137,5.363312315659908e-05
iec,322841954,5.362047000475262e-05
fst,322498401,5.3563409659579685e-05
ceb,322390917,5.3545557758590416e-05
ltd,322385033,5.354458049141185e-05
elv,322343080,5.353761256314157e-05
ios,322172776,5.350932695648312e-05
ndv,322162920,5.350768998413235e-05
oxi,322162200,5.350757040011322e-05
rpl,322019028,5.348379111790902e-05
hwa,321759731,5.3440724760397066e-05
yba,321595043,5.3413371909087834e-05
rue,321513901,5.33998951223096e-05
lsu,321233138,5.335326350013839e-05
spu,320771312,5.32765593206673e-05
otw,320398859,5.321469900583758e-05
nud,320397345,5.3214447547219576e-05
ogg,320229529,5.318657516978279e-05
kar,319321844,5.303581875255375e-05
wsl,319306225,5.303322460978318e-05
ryb,319049823,5.299063907968148e-05
thh,318646365,5.292362917802794e-05
ddl,318466976,5.289383465357254e-05
atb,318389906,5.288103418085806e-05
etm,318306292,5.286714682228081e-05
olt,318193003,5.2848330775137294e-05
cac,317339670,5.270660162264132e-05
yit,317092818,5.2665602241682256e-05
lsp,317081356,5.2663698530533255e-05
icd,316823296,5.2620837625009725e-05
yat,316197878,5.251696262768075e-05
tml,316078765,5.24971792786936e-05
ppa,315408588,5.2385870307597556e-05
uso,315202105,5.235157577006669e-05
etb,315055411,5.232721152270224e-05
npe,314898250,5.230110882265968e-05
fix,314816526,5.228753537213265e-05
